2.092666624066759962e+00 1.215011012249834099e+00 8.130156863115177782e-03 2.572388042516816853e+01 4.698671166579507924e-02
1.305144710071016068e+00 6.815674103917868099e-01 1.479216744526225952e-02 5.664159923760564652e+01 3.830487975012610014e-02
2.036673312734007091e+00 9.680958713472505028e-01 8.010710615150207561e-03 6.094693630084834268e+01 7.141812389286204821e-02
1.810463072461875988e+00 7.959020628820387966e-01 1.142082153475966998e-02 4.418402390328255791e+01 3.883354610194336698e-02
2.645961730448326943e+00 5.575793003399807102e-01 9.928361304278123661e-03 4.293671084334752663e+01 5.603587644518361055e-02
2.660505119370796034e+00 6.455952827775519598e-01 1.010883444456156001e-02 4.127486459056615331e+01 6.556155759268021688e-02
2.909352321252416829e+00 6.778992728620771846e-01 6.359512754334171840e-03 5.580267602100384750e+01 2.912789943058163855e-02
2.792206207703955112e+00 6.873073566265832657e-01 9.244162316511561964e-03 2.432631148492961159e+01 3.713757432237981687e-02
1.867838068325577083e+00 1.041659813512560095e+00 7.880397988567636527e-03 3.778375744781593681e+01 2.627945522109701934e-02
1.286276537553934896e+00 5.290731484887001290e-01 6.881267932066340715e-03 5.698461969304980101e+01 2.709936452170379900e-02
2.162467803186764126e+00 7.549004854084631067e-01 1.041684241210374083e-02 4.920102212218242244e+01 5.710154293861392782e-02
1.836739249993663003e+00 1.194969005863079969e+00 8.890003738584371235e-03 3.836802639124213954e+01 6.078392337478333296e-02
1.892716060390708943e+00 5.967070569596197860e-01 1.004037197941443950e-02 5.439034164721992681e+01 5.751025764515695082e-02
1.777620114629473003e+00 1.168465851215634954e+00 1.494615199712743918e-02 3.958139139956478658e+01 3.391857607105545902e-02
1.215667764685252061e+00 7.981356111277031484e-01 1.245909466182821071e-02 4.563634297969588260e+01 2.669098952656039081e-02
2.040862614173506895e+00 6.831742096722248636e-01 5.226611011557968055e-03 6.133241094569382312e+01 6.810783531992953277e-02
2.796133763535663785e+00 8.848150937817991224e-01 1.450350133104092928e-02 3.623587695484612681e+01 4.501441161779495131e-02
1.809875853300245030e+00 1.275343684812330958e+00 7.768780175157721096e-03 2.658021271714440914e+01 5.856614309082477238e-02
2.964008270344971052e+00 1.304056869055536083e+00 1.129674203034447023e-02 5.250794662219148279e+01 4.090051357642973673e-02
1.784325951868729998e+00 1.361190552785358054e+00 1.375291227992924033e-02 3.863782472157957670e+01 4.830305336237820241e-02
2.053127099429346014e+00 9.266355452390426795e-01 1.140996663797907984e-02 5.497936735186158330e+01 4.992939830344649693e-02
1.487351291309769952e+00 8.073146093147960389e-01 6.718490116430241021e-03 3.827895550309840189e+01 4.218496288313401676e-02
2.096947697088871188e+00 1.377250115478459103e+00 5.292379814582996375e-03 5.931759196038805015e+01 5.431671312201030721e-02
1.866296214755652993e+00 9.360733485214562943e-01 1.075191514967653063e-02 4.338997164792195349e+01 7.021871424360545677e-02
1.078857671301509891e+00 9.283357146012181094e-01 9.832756256429047922e-03 5.692129569557395996e+01 3.627792604300875828e-02
1.549900631151158947e+00 9.904514658100962432e-01 1.358141759156879930e-02 4.984376972041027898e+01 7.255952101726982628e-02
2.380666523300309922e+00 5.354124837490237265e-01 1.242619382265671042e-02 2.403507572409776927e+01 5.894425306551066834e-02
2.023288826516774996e+00 1.368982225926306917e+00 1.116992336650176991e-02 3.842265538636750222e+01 7.367559841419167588e-02
2.904016441995849185e+00 1.333792261192088047e+00 5.407393913026446904e-03 4.519711260718832335e+01 4.772538136583816260e-02
1.911161515172411063e+00 6.476941408211518425e-01 9.003073521617104003e-03 4.908564180917262831e+01 6.357237274826102458e-02
2.906308273962650901e+00 7.382247798149521589e-01 9.238145157472177349e-03 5.793888086807405102e+01 3.090956697413753049e-02
2.434651607128170081e+00 9.400391317724106077e-01 1.070158941564662916e-02 5.332918855601622710e+01 3.259563584643580814e-02
1.319116366476184021e+00 1.315843169700692039e+00 1.218255990968054002e-02 5.469117619856846346e+01 3.735224532146254328e-02
2.872185384179173795e+00 1.047844671281787932e+00 1.030538961960399992e-02 3.181742895485893996e+01 4.923709598854680847e-02
2.735962694837660969e+00 1.116121615791991095e+00 5.910405422240304005e-03 2.318985412788924094e+01 2.875223910559886881e-02
1.866183714141528949e+00 5.036040882947323549e-01 9.444659290678222158e-03 4.790068997030073916e+01 5.345248986295592780e-02
1.109589397598190086e+00 1.130651774179346924e+00 8.381883096743331790e-03 5.019813783327482781e+01 5.559670434809208667e-02
2.269434730015948976e+00 9.422608623198958089e-01 8.677460821877496303e-03 4.041763409599499823e+01 4.638498967098111936e-02
1.690797996964475081e+00 8.712458165667211762e-01 1.276297072757352075e-02 4.635254670260054866e+01 3.375093095650411046e-02
1.956466458735343972e+00 1.123979419229651944e+00 1.143070400383494958e-02 6.056808438934705663e+01 3.073084939577707883e-02
2.710207927645602144e+00 1.000621012253761100e+00 1.022130711683153989e-02 5.631393341769582150e+01 2.633174755136635098e-02
1.565539892546965017e+00 6.071823937500180346e-01 6.634576402771433928e-03 2.140586889787741143e+01 4.453833475408795761e-02
2.929455723883673812e+00 6.996512144221072038e-01 5.516596798718994069e-03 5.015404077676578254e+01 7.251160557260469264e-02
1.606911961702230052e+00 6.386645378835715814e-01 1.449870446703615916e-02 2.438395892843902857e+01 5.863854470105399341e-02
2.401190326563670041e+00 1.198790705312817062e+00 1.381984177625351050e-02 3.201995889170847676e+01 4.482393278258965663e-02
2.995987618467780944e+00 6.437176503526595983e-01 1.086361525658668080e-02 3.024417072862923916e+01 6.099274965041696223e-02
1.274316136017249024e+00 1.026307873023774020e+00 1.322058079578456932e-02 3.148358987027965838e+01 3.637213096193919748e-02
1.495382385602717967e+00 5.236975330085258395e-01 1.029450269779422049e-02 2.601152344522003901e+01 4.533057362394511680e-02
2.565760622866267937e+00 1.436002033889179019e+00 9.004283848830507697e-03 5.895572924719800767e+01 5.687194889662103292e-02
1.887753583109577082e+00 1.051233759044811977e+00 8.610494510606903767e-03 2.838695418729325937e+01 7.283572456076600754e-02
1.211350707486217981e+00 1.246447690558172949e+00 7.465915074097473868e-03 4.653815835291521097e+01 2.927084261399425999e-02
2.707933147554466125e+00 8.642553401149719594e-01 1.049867826248923955e-02 5.494637943921230772e+01 4.494834068534685201e-02
2.305366946851838961e+00 5.362839015058684655e-01 1.114166347417699932e-02 2.751325309305688904e+01 3.879670016657098958e-02
2.572757632045215015e+00 8.431964240430838142e-01 1.330540404088272934e-02 5.333690493329689275e+01 7.466049423286777453e-02
2.037022176312537791e+00 8.694583767487455983e-01 7.242679230203726004e-03 3.726549207211201775e+01 4.382032165491037828e-02
2.651966544041662210e+00 9.183506584140694873e-01 1.397171875970719054e-02 6.218270560103255207e+01 3.802472550941508184e-02
2.170473659468064920e+00 7.697174275400133769e-01 1.404389165050668083e-02 6.265077983842441256e+01 2.531215590051746900e-02
2.857330491232251024e+00 1.411026303441597962e+00 9.845806436484305646e-03 2.381766596008617043e+01 3.694796462955855093e-02
1.872081326914710964e+00 1.014173934651815934e+00 1.023177186908977992e-02 3.326402389677606664e+01 4.966217991403226728e-02
1.856083887735050952e+00 1.055695129680390920e+00 1.244800019346826991e-02 4.587810461329903688e+01 7.241352774267072190e-02
1.204566919154518967e+00 1.393420059296188063e+00 1.073258453325100052e-02 4.075510115313031179e+01 4.472711531766807719e-02
2.139205612708490190e+00 9.013785822674449388e-01 1.178452662658927008e-02 5.191714081153929072e+01 6.744093140367336814e-02
2.968365158033077211e+00 6.414929752911688876e-01 1.243873712546024989e-02 5.268016563060086099e+01 3.097646396752875078e-02
2.362448803483784054e+00 9.169087033770868533e-01 1.042328550762025921e-02 4.582927371772832714e+01 2.721600732061401143e-02
1.704358169456148930e+00 5.932479672585821984e-01 6.918019997450616104e-03 3.411896283503006089e+01 3.393093905312344338e-02
1.210969506975557053e+00 1.147926648672590977e+00 1.153606538838818085e-02 3.901758841807475875e+01 6.029032679133856237e-02
1.474339955610207031e+00 8.786800909650678282e-01 1.155336714268030002e-02 2.378064893892290854e+01 6.974128435841958629e-02
2.517899028476306089e+00 1.037318046040575092e+00 1.178345448392963991e-02 4.101642993635294232e+01 4.850068538537551793e-02
2.121302886741156968e+00 1.021081949125177024e+00 5.076524071904659104e-03 3.930366677980469348e+01 4.877376285125770844e-02
2.211081289820536089e+00 1.021769184626476035e+00 1.203113749984915937e-02 5.254827601005950299e+01 4.816969744972646877e-02
2.348469736507804217e+00 7.692491237234693191e-01 1.108191306351311023e-02 5.611723993492402229e+01 7.110965977808494931e-02
2.975612681915821955e+00 1.273845898950918931e+00 1.196587171580693054e-02 3.257687122561436865e+01 2.806702243189743845e-02
1.310239097611384018e+00 1.065235995445380057e+00 1.334661741410722059e-02 6.294270327313161317e+01 5.317867167415175206e-02
1.190775098008989952e+00 9.087088398196148109e-01 9.449512810852137359e-03 2.363507869775301984e+01 6.232824163995574762e-02
1.465196737311811104e+00 8.281914545391668714e-01 9.908320411156334648e-03 4.153595453895224665e+01 4.999887497652925200e-02
2.883179816775807147e+00 9.513919056366846316e-01 8.307499504102339172e-03 2.725309345647864845e+01 2.624619327781035905e-02
1.670715721875988047e+00 7.918700971988290593e-01 1.180782061306735915e-02 3.795771720430033724e+01 6.895596019214017547e-02
2.077110864510332000e+00 7.919769873069160138e-01 1.232730942914827058e-02 4.142753649601176846e+01 7.301243246213719174e-02
2.595950443404576813e+00 7.930893429472305467e-01 9.408714828529623694e-03 4.388977323845499967e+01 6.617678184228911742e-02
1.450283625058129910e+00 1.351520513849773897e+00 6.244738954555207125e-03 4.070667937582336293e+01 7.382381163341381058e-02
2.373770651681546884e+00 1.133822424306736076e+00 5.448749256418817730e-03 5.958261816384924003e+01 6.933597363204933861e-02
2.539600128260203871e+00 1.225722408622349935e+00 1.171942650770240943e-02 2.138604856869132931e+01 3.136228921876532683e-02
1.594870451006020984e+00 1.450159298657974993e+00 6.548694305130718304e-03 2.371380334341099072e+01 6.901074330350437380e-02
1.863260112270967994e+00 9.197156187805506367e-01 1.242521474654371960e-02 4.630131932876860645e+01 4.479350462361841173e-02
2.952259121123765873e+00 1.346961836065281970e+00 6.025440643502441400e-03 3.395133811926759648e+01 6.413333428666358194e-02
2.409860654214046161e+00 1.014156831418931093e+00 1.426155601633156966e-02 3.833780107709876717e+01 3.490398947520231832e-02
2.311992947825964873e+00 8.265948933194671167e-01 1.397249584866283936e-02 3.719250135608209717e+01 2.933378346702656889e-02
1.372584531984355927e+00 7.394652390374589768e-01 1.365673041166146073e-02 3.491512281757557190e+01 6.244658964417856839e-02
2.256928617405080217e+00 7.229150973891396159e-01 1.072012538137830963e-02 5.760224027888457243e+01 2.717227385477892845e-02
1.881056647108076074e+00 1.192613018002232961e+00 1.215716820173147993e-02 3.859968959197181704e+01 3.745450431582975775e-02
1.408720548727137034e+00 7.270357464092931377e-01 9.812793623286972591e-03 5.552774020449516001e+01 4.965127822439986682e-02
1.748918199759254000e+00 7.387739497926186782e-01 7.784595207765978957e-03 5.506176987999931072e+01 4.456944757118454226e-02
2.761493257797349887e+00 8.296309042992351390e-01 8.316063247017807525e-03 5.095824056161647775e+01 3.385752935485335235e-02
1.008152261396906946e+00 7.777356067076273138e-01 8.995289444751712951e-03 2.640857478020982896e+01 7.490731559864437228e-02
1.780033999061316985e+00 1.467501711082362048e+00 1.153366060477798057e-02 3.738399981690943719e+01 6.225792589013835754e-02
1.038460685441717102e+00 1.333283396231963014e+00 1.415195407973295939e-02 5.206490566629764771e+01 4.732337911335533082e-02
2.877132309835820134e+00 1.065966479948446954e+00 1.196120342484784972e-02 4.751641153838548348e+01 4.222947564751237254e-02
2.495753827463586205e+00 6.550421907640429087e-01 7.657316517135298074e-03 2.222956993667375869e+01 5.601205738098428283e-02
1.907915318770333934e+00 1.193122842391576954e+00 1.123079384468361058e-02 5.515110302422858268e+01 7.484845531407552377e-02
2.401157412658208035e+00 1.316554248937098937e+00 1.331392604726294032e-02 4.806855499987305791e+01 6.450183350081378775e-02
2.615698097217710849e+00 1.347308625590948106e+00 1.394513405402129057e-02 3.209117451494398665e+01 4.649651169303523068e-02
1.270252710427332010e+00 7.187392210447749452e-01 1.421152275111483079e-02 2.736959091749701045e+01 5.608739081651831215e-02
1.714347587612002899e+00 1.268266723812425889e+00 1.127850806634551027e-02 2.867222195592471934e+01 3.173646342511590723e-02
1.778101043721910024e+00 1.225081994546658004e+00 1.009164884600029927e-02 2.614396204677375835e+01 7.450351149315889709e-02
1.712758858838129949e+00 1.361982061901731988e+00 5.600002367224620262e-03 5.045118746633477258e+01 7.392080285311077026e-02
2.927255376075167170e+00 7.933121157876017460e-01 1.364648695901077985e-02 5.367108896077662195e+01 5.177857736088214979e-02
2.569551695468269781e+00 1.236511091657199968e+00 6.747490663321924383e-03 2.356607995724013094e+01 4.844277771661178317e-02
2.137827314032878068e+00 1.030983667179586893e+00 1.041430743540427972e-02 4.992306833193924831e+01 5.933782825116903220e-02
2.900131721709537924e+00 6.166420067669589056e-01 9.170575245607172007e-03 4.235304911136996253e+01 5.397197789429181158e-02
2.238034469097965218e+00 8.729423393214570392e-01 1.200439641593644031e-02 5.092201690748633780e+01 3.644414093725167197e-02
2.473849435169396038e+00 6.632494548934231293e-01 5.249313039672436586e-03 5.566301344668463003e+01 2.983468909687922097e-02
2.372541364255318808e+00 1.057943312510958966e+00 9.244965876679167582e-03 3.505717588133707352e+01 2.873043061926667044e-02
2.888959600018981000e+00 6.178246924076236102e-01 1.065517347361452996e-02 2.220344859613738109e+01 7.043612897181111832e-02
2.390270817873970888e+00 9.767120056676577011e-01 1.369780908188756967e-02 3.764468995461785283e+01 7.449696611749824504e-02
2.145606055996743144e+00 8.434936920738349553e-01 6.865050400219624080e-03 4.739593584613473354e+01 6.890771213669005801e-02
1.124420133649933096e+00 5.636186346960292415e-01 1.147132828520333082e-02 3.601896729423062737e+01 4.690431721336026788e-02
2.403419493447963795e+00 1.478168337089512896e+00 9.131073704867887983e-03 4.585863822792517652e+01 6.729731513058233305e-02
1.808771903616452015e+00 1.207451211160414983e+00 1.020958187046894922e-02 4.979208134083236814e+01 5.472579280024796738e-02
1.440651492641543907e+00 8.606361337463923622e-01 5.839301191109294922e-03 3.047211264989095980e+01 3.333447361923833063e-02
2.622023306708769930e+00 6.077898037417288624e-01 1.287837774872790074e-02 2.197133504926782877e+01 5.362427582576650975e-02
1.934859651080605092e+00 9.345671213471591354e-01 7.792986574245860075e-03 3.812241589388843011e+01 7.309786345318300405e-02
1.611880352250645076e+00 7.479819600782395828e-01 9.267087018519875111e-03 5.726977667611009082e+01 5.621598185915827051e-02
2.176643379296157921e+00 1.258220574491474952e+00 9.694427788103697138e-03 4.413417234063494732e+01 3.069535241864745911e-02
2.905814781836336902e+00 1.410093705773473927e+00 1.423004591731450059e-02 6.052193341516335323e+01 6.172088414571773318e-02
1.550454692255758049e+00 6.573970011403382774e-01 6.827214910069410309e-03 5.955390653850150784e+01 4.574755168645346787e-02
2.445561767979519185e+00 1.067204220479915922e+00 1.469424185629395960e-02 2.446777154371153884e+01 5.398281479847104325e-02
2.140429833681722016e+00 1.465258519636988055e+00 5.083926430092717413e-03 4.819277391605265848e+01 5.830690622067299933e-02
2.752327515074418862e+00 1.440258894247820942e+00 7.897204095713939928e-03 2.795663857865261903e+01 2.501441709878772859e-02
2.653368073759184043e+00 7.832522140220878892e-01 1.240440683446310949e-02 4.299287566547130268e+01 7.322127563861305366e-02
2.927018175696653124e+00 1.469133313777235994e+00 1.146715574760973945e-02 5.934659372245147324e+01 6.835787902550766182e-02
1.927009241871409984e+00 1.264488646250689019e+00 1.185830742307156065e-02 4.299489956946643332e+01 5.819747477741059327e-02
1.993017543300501071e+00 1.460839251074151024e+00 8.671669942388257613e-03 5.312818321420321155e+01 3.577571043405471107e-02
1.445011116570984910e+00 1.279713257731089016e+00 1.366820872144003038e-02 3.190679663276529965e+01 4.104769845102500259e-02
2.424165799648124953e+00 6.529417908695520634e-01 1.252623988340573029e-02 5.827679500184024164e+01 5.024933128790790710e-02
2.061339016155759207e+00 1.293940207801357101e+00 7.463033297775705996e-03 3.350086046447054855e+01 4.495063010187007324e-02
1.414114635009596999e+00 6.721159212574556729e-01 5.178662270577752587e-03 5.068693168926782278e+01 7.062988267435819922e-02
1.670265122046570960e+00 6.756669375557582402e-01 1.187881942651419082e-02 3.185610635150187875e+01 3.523935936914875805e-02
1.010428212723059938e+00 1.233464056462137082e+00 8.452345257577910387e-03 6.053075167814491664e+01 5.136402081281746940e-02
2.871747888785828984e+00 1.298482261333542054e+00 1.001653836838532936e-02 3.595778510038834241e+01 2.945900303335713052e-02
2.811541910302080893e+00 5.451339587471057957e-01 1.238276532002242046e-02 4.021834584267965340e+01 6.253609378910224281e-02
2.071898377087710852e+00 5.855452655274751006e-01 1.286340319696391982e-02 3.467257950637797137e+01 6.104826899825360753e-02
1.297208712405353959e+00 1.447820354822352940e+00 7.027843292820044885e-03 4.354587173523015764e+01 2.759885518049319877e-02
1.204838808940847938e+00 6.658680274391899356e-01 1.103583974966368918e-02 3.287710662987249322e+01 6.766459276783241827e-02
2.373459311628316026e+00 8.604331329107803850e-01 6.771091648923473899e-03 4.577349401639948212e+01 2.738975266420257126e-02
2.851354430569222220e+00 9.201056122031292528e-01 1.434159984457191069e-02 5.668413006048422176e+01 4.334432547344681252e-02
1.966766840551956941e+00 1.154206712939775947e+00 9.168091162356895030e-03 5.223707997499712263e+01 3.004204928154233928e-02
1.915144763926988070e+00 1.368829547327192087e+00 7.586584837979949703e-03 4.957461973829335022e+01 6.897006724387191867e-02
1.219156420097972982e+00 7.287097554128305621e-01 1.140365050617339962e-02 5.834852957886950975e+01 6.990497041021320745e-02
1.208437778161292053e+00 1.349050126365707980e+00 1.098648603507362993e-02 2.312900814543534977e+01 6.214503886137304894e-02
1.916172132176003018e+00 5.119807130351021751e-01 1.426808600419448084e-02 5.008243779278363661e+01 3.625307419600973247e-02
2.180613818420086059e+00 6.405343742138243091e-01 1.491120251968235978e-02 5.403363351706928341e+01 4.244852643424244787e-02
2.554431421250189960e+00 7.396648441415283326e-01 1.396587813191983024e-02 5.091062617758171882e+01 6.177290721876894930e-02
2.280846756941513842e+00 9.461285512374100204e-01 1.262371211514816058e-02 4.490703276303449343e+01 6.890816667442614674e-02
1.393860994084539895e+00 5.668182400080243877e-01 7.349506598520506168e-03 3.219494390870887912e+01 3.985549964201286210e-02
2.235817396488255948e+00 1.429866011322157071e+00 6.725116617710947230e-03 6.246442990533611805e+01 4.167125249306236762e-02
2.265594965872769873e+00 8.216106394400617408e-01 9.621939985210509888e-03 4.053175116749447682e+01 5.933660663721201933e-02
2.927588594531099098e+00 1.327475372372725060e+00 1.199526556565060943e-02 2.425924857121162859e+01 5.334290456805131780e-02
1.720679119179113092e+00 1.175706614137993933e+00 9.695206275501336637e-03 2.423339315557496931e+01 4.389129777588701709e-02
2.859112366113631953e+00 9.561590959373174048e-01 1.229473381130264005e-02 5.618209285912295314e+01 4.387928204758415052e-02
1.790527249174743929e+00 1.089795861325778992e+00 8.474377222622243508e-03 4.346166992513165184e+01 4.746556710082768665e-02
2.483498358036794862e+00 7.527474431359924001e-01 1.094504718932367074e-02 5.815092628861282265e+01 6.567456189597710436e-02
1.295373475476965019e+00 1.167362715799495021e+00 1.162231039688944000e-02 2.345515064595661059e+01 7.270170566390304900e-02
